RESPOND_ID,EXAMIN_YM,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,ANSWRR_OC_AREA_NM,HSHLD_INCOME_DGREE_NM,PRCHS_MTH_NM,BOOK_DISC_DVD_PRCHS_AT,PBLPRFR_DSPY_EXPRN_PRCHS_AT,GAME_PRCHS_AT,MUSIC_STRMNG_DWLD_VCH_PRCHS_AT,MVP_STRMNG_DWLD_VCH_PRCHS_AT,CLTUR_DGTL_CNTNTS_ETC_PRCHS_AT
53325675,202303,F,60대 이상,광주광역시,300만원 미만,오프라인,N,N,N,N,N,N
53325692,202303,M,40대,부산광역시,300만원 미만,오프라인,N,N,N,N,N,N
53325697,202303,F,30대,강원도,500이상700만원 미만,오프라인,N,N,N,N,N,N
53325707,202303,F,50대,경기도,300만원 미만,온라인,N,N,N,N,N,N
53325724,202303,M,30대,강원도,300이상500만원 미만,온라인,N,N,N,N,N,N
53325725,202303,F,50대,부산광역시,500이상700만원 미만,온라인,N,N,N,N,N,N
53325730,202303,F,30대,경상북도,무응답,온라인,N,N,N,N,N,N
53325743,202303,F,20대,부산광역시,500이상700만원 미만,온라인,N,N,N,N,N,N
53325751,202303,M,20대,광주광역시,무응답,오프라인,N,N,N,N,N,N
53325752,202303,F,60대 이상,부산광역시,300이상500만원 미만,온라인,N,N,N,N,N,N
53325765,202303,F,50대,부산광역시,700만원 이상,오프라인,N,N,N,N,N,N
53325778,202303,M,20대,경상북도,300만원 미만,오프라인,N,N,N,N,N,N
53325799,202303,F,40대,부산광역시,700만원 이상,오프라인,N,N,N,N,N,N
53325801,202303,M,30대,강원도,300이상500만원 미만,온라인,N,N,N,N,N,N
53325848,202303,M,40대,부산광역시,300만원 미만,온라인,N,N,N,N,N,N
53325851,202303,M,30대,대구광역시,무응답,온라인,N,N,N,N,N,N
53325865,202303,M,40대,부산광역시,700만원 이상,온라인,N,N,N,N,N,N
53325871,202303,F,40대,부산광역시,700만원 이상,오프라인,Y,N,N,N,N,N
53325891,202303,M,40대,부산광역시,무응답,오프라인,N,N,N,N,N,N
53325906,202303,M,50대,전라북도,500이상700만원 미만,온라인,Y,N,N,N,N,N
53325910,202303,F,20대,부산광역시,700만원 이상,온라인,N,N,N,N,N,N
53325918,202303,F,50대,부산광역시,무응답,온라인,N,N,N,N,N,N
53325947,202303,F,40대,제주특별자치도,500이상700만원 미만,온라인,Y,N,N,N,N,N
53325967,202303,F,50대,울산광역시,500이상700만원 미만,온라인,N,N,N,N,N,N
53325983,202303,M,40대,강원도,무응답,오프라인,N,N,N,N,N,N
53325991,202303,M,50대,강원도,300이상500만원 미만,온라인,N,N,N,N,N,N
53325999,202303,M,50대,전라남도,700만원 이상,오프라인,N,N,N,N,N,N
53326024,202303,F,20대,부산광역시,300만원 미만,온라인,N,N,N,N,N,N
53326028,202303,F,30대,강원도,무응답,오프라인,N,N,N,N,N,N
53326059,202303,F,40대,경상북도,500이상700만원 미만,오프라인,N,N,N,N,N,N
53326096,202303,M,60대 이상,강원도,700만원 이상,온라인,N,N,N,N,N,N
53326122,202303,F,40대,경상남도,500이상700만원 미만,오프라인,N,N,N,N,N,N
53326146,202303,M,30대,충청남도,300만원 미만,온라인,N,N,N,N,N,N
53326147,202303,F,50대,강원도,500이상700만원 미만,온라인,N,N,N,N,N,N
53326163,202303,F,60대 이상,강원도,700만원 이상,오프라인,N,N,N,N,N,N
53326174,202303,M,40대,부산광역시,500이상700만원 미만,온라인,N,N,N,N,N,N
53326199,202303,F,50대,충청남도,700만원 이상,오프라인,N,N,N,N,N,N
53326200,202303,M,50대,강원도,300만원 미만,오프라인,N,N,N,N,N,N
53326204,202303,M,40대,경기도,300이상500만원 미만,오프라인,N,N,N,N,N,N
53326207,202303,F,30대,세종특별자치시,300이상500만원 미만,온라인,N,N,N,N,N,N
53326210,202303,F,40대,경기도,300이상500만원 미만,온라인,Y,N,N,Y,N,N
53326233,202303,M,50대,부산광역시,700만원 이상,온라인,N,N,N,N,N,N
53326243,202303,F,60대 이상,강원도,300만원 미만,오프라인,N,N,N,N,N,N
53326244,202303,M,40대,경기도,무응답,오프라인,N,N,N,N,N,N
53326252,202303,F,40대,제주특별자치도,300이상500만원 미만,온라인,N,N,N,N,N,N
53326254,202303,M,30대,광주광역시,무응답,오프라인,N,N,N,N,N,N
53326255,202303,F,40대,강원도,700만원 이상,온라인,Y,N,Y,N,Y,N
53326259,202303,F,40대,부산광역시,무응답,온라인,N,N,N,N,N,N
53326266,202303,F,50대,광주광역시,500이상700만원 미만,온라인,N,N,N,N,N,N
53326285,202303,F,40대,강원도,700만원 이상,오프라인,N,N,N,N,N,N
53326295,202303,F,20대,서울특별시,700만원 이상,오프라인,N,N,N,N,N,N
53326305,202303,F,40대,강원도,500이상700만원 미만,오프라인,N,N,N,N,N,N
53326313,202303,M,30대,경상남도,300만원 미만,오프라인,N,N,N,N,N,N
53326322,202303,F,40대,부산광역시,500이상700만원 미만,온라인,N,N,N,N,N,N
53326330,202303,M,40대,부산광역시,500이상700만원 미만,오프라인,N,N,N,N,N,N
53326336,202303,F,40대,울산광역시,700만원 이상,오프라인,N,N,N,N,N,N
53326340,202303,F,30대,부산광역시,무응답,오프라인,Y,N,N,N,N,N
53326346,202303,F,40대,세종특별자치시,300만원 미만,온라인,N,N,N,N,Y,N
53326348,202303,F,60대 이상,경기도,300이상500만원 미만,온라인,N,N,N,N,N,N
53326363,202303,M,50대,대전광역시,300만원 미만,온라인,N,N,N,N,N,N
53326365,202303,F,50대,강원도,300이상500만원 미만,오프라인,N,N,N,N,N,N
53326373,202303,M,60대 이상,강원도,500이상700만원 미만,온라인,N,N,Y,N,N,N
53326384,202303,M,50대,경기도,500이상700만원 미만,온라인,N,N,N,N,N,N
53326397,202303,M,40대,강원도,300만원 미만,오프라인,N,N,N,N,N,N
53326403,202303,F,60대 이상,부산광역시,300만원 미만,온라인,N,N,N,N,N,N
53326411,202303,M,40대,충청남도,300만원 미만,온라인,N,N,N,N,N,N
53326423,202303,F,30대,대구광역시,300만원 미만,오프라인,N,N,N,N,N,N
53326429,202303,M,30대,광주광역시,700만원 이상,오프라인,N,N,N,N,N,N
53326440,202303,F,50대,대구광역시,무응답,오프라인,N,N,N,N,N,N
53326443,202303,F,20대,강원도,300만원 미만,오프라인,N,N,N,N,N,N
53326470,202303,M,40대,울산광역시,700만원 이상,오프라인,N,N,N,N,N,N
53326473,202303,M,20대,울산광역시,700만원 이상,온라인,N,N,N,N,N,N
53326504,202303,F,50대,강원도,300이상500만원 미만,온라인,N,N,N,N,N,N
53326508,202303,F,60대 이상,세종특별자치시,700만원 이상,온라인,N,N,N,N,Y,N
53326511,202303,M,30대,강원도,무응답,오프라인,N,N,N,N,N,N
53326521,202303,F,60대 이상,인천광역시,300이상500만원 미만,온라인,N,N,N,N,N,N
53326522,202303,M,30대,부산광역시,300만원 미만,온라인,N,N,N,N,N,N
53326523,202303,F,30대,광주광역시,500이상700만원 미만,온라인,Y,N,Y,Y,N,Y
53326548,202303,F,60대 이상,경상북도,무응답,온라인,N,N,N,N,N,N
53326558,202303,F,40대,경기도,300만원 미만,온라인,N,N,N,N,N,N
53326565,202303,F,60대 이상,부산광역시,300만원 미만,온라인,N,N,N,N,N,N
53326600,202303,M,60대 이상,경상북도,500이상700만원 미만,오프라인,N,N,N,N,N,N
53326613,202303,M,60대 이상,강원도,700만원 이상,오프라인,N,Y,N,N,N,Y
53326623,202303,F,50대,강원도,500이상700만원 미만,온라인,N,N,N,N,N,N
53326625,202303,F,50대,부산광역시,500이상700만원 미만,오프라인,N,N,N,N,N,N
53326626,202303,F,40대,강원도,500이상700만원 미만,온라인,N,N,N,N,N,N
53326649,202303,F,50대,부산광역시,500이상700만원 미만,오프라인,N,N,N,N,N,N
53326652,202303,M,50대,강원도,300이상500만원 미만,온라인,N,N,N,N,N,N
53326656,202303,M,60대 이상,전라남도,500이상700만원 미만,오프라인,N,N,N,N,N,N
53326661,202303,M,50대,세종특별자치시,700만원 이상,온라인,N,N,N,N,N,N
53326663,202303,M,30대,울산광역시,500이상700만원 미만,오프라인,N,N,N,N,N,N
53326664,202303,F,60대 이상,강원도,300만원 미만,온라인,N,N,N,N,N,N
53326677,202303,F,30대,광주광역시,300만원 미만,온라인,N,N,N,N,N,N
53326684,202303,M,50대,대구광역시,300이상500만원 미만,오프라인,N,N,N,N,N,N
53326696,202303,M,40대,부산광역시,700만원 이상,온라인,Y,Y,N,N,N,N
53326707,202303,M,50대,대구광역시,700만원 이상,오프라인,N,N,N,N,N,N
53326719,202303,F,40대,세종특별자치시,무응답,오프라인,N,N,N,N,N,N
53326727,202303,M,60대 이상,강원도,700만원 이상,오프라인,N,N,N,N,N,N
53326732,202303,M,50대,부산광역시,무응답,온라인,N,N,N,N,N,N
53326733,202303,F,50대,전라북도,무응답,오프라인,N,N,N,N,N,N
53326737,202303,F,30대,전라남도,무응답,온라인,N,N,N,N,N,N
53326753,202303,M,40대,강원도,700만원 이상,오프라인,N,N,N,N,N,N
53326779,202303,F,50대,강원도,500이상700만원 미만,온라인,N,N,N,N,N,N
53326808,202303,F,50대,부산광역시,500이상700만원 미만,오프라인,N,N,N,N,N,N
53326820,202303,M,30대,강원도,무응답,온라인,N,N,N,N,N,N
53326825,202303,M,40대,충청남도,700만원 이상,오프라인,N,N,N,N,N,N
53326858,202303,M,40대,경기도,500이상700만원 미만,오프라인,N,N,N,N,N,N
53326862,202303,M,40대,강원도,700만원 이상,온라인,N,N,N,N,N,N
53326911,202303,F,50대,인천광역시,700만원 이상,오프라인,N,N,N,N,N,N
53326912,202303,F,30대,부산광역시,500이상700만원 미만,오프라인,N,N,N,N,N,N
53326916,202303,M,60대 이상,부산광역시,무응답,온라인,N,N,N,N,N,N
53326923,202303,F,40대,강원도,300이상500만원 미만,온라인,Y,N,Y,N,N,N
53326926,202303,F,50대,부산광역시,500이상700만원 미만,온라인,N,N,N,N,N,N
53326929,202303,M,40대,광주광역시,700만원 이상,온라인,Y,N,N,Y,N,N
53326936,202303,F,50대,강원도,500이상700만원 미만,오프라인,Y,N,N,N,N,Y
53326938,202303,M,40대,경기도,700만원 이상,오프라인,N,N,N,N,N,N
53326964,202303,F,40대,대전광역시,300이상500만원 미만,온라인,N,Y,N,N,N,N
53326971,202303,M,40대,울산광역시,700만원 이상,오프라인,N,N,N,N,N,N
53326995,202303,F,50대,서울특별시,300만원 미만,오프라인,N,N,N,N,N,N
53326996,202303,F,30대,부산광역시,300이상500만원 미만,오프라인,N,N,N,N,N,N
53327000,202303,M,60대 이상,전라남도,300만원 미만,오프라인,N,N,N,N,N,N
53327001,202303,F,20대,강원도,300만원 미만,오프라인,N,N,N,N,N,N
53327019,202303,F,40대,경기도,300이상500만원 미만,온라인,N,N,N,N,N,N
53327043,202303,F,30대,부산광역시,700만원 이상,오프라인,N,N,N,N,N,N
53327052,202303,M,30대,전라남도,500이상700만원 미만,온라인,N,N,N,N,N,N
53327058,202303,M,30대,경기도,500이상700만원 미만,오프라인,N,N,N,N,N,N
53327064,202303,F,50대,경상남도,300만원 미만,온라인,N,N,N,N,N,N
53327067,202303,F,50대,경기도,300만원 미만,온라인,N,N,N,N,N,N
53327091,202303,M,30대,경상북도,500이상700만원 미만,온라인,N,N,N,N,N,N
53327099,202303,M,60대 이상,제주특별자치도,300만원 미만,온라인,N,N,N,N,N,N
53327103,202303,M,30대,부산광역시,300만원 미만,오프라인,N,N,N,N,N,N
53327110,202303,M,40대,대구광역시,500이상700만원 미만,오프라인,N,N,N,N,N,N
53327119,202303,M,30대,부산광역시,500이상700만원 미만,온라인,Y,N,Y,Y,N,N
53327123,202303,F,30대,경기도,500이상700만원 미만,온라인,N,N,N,N,Y,N
53327136,202303,M,40대,경상북도,300만원 미만,온라인,N,N,N,N,N,N
53327137,202303,F,60대 이상,부산광역시,300이상500만원 미만,온라인,N,N,N,N,N,N
53327141,202303,M,40대,대구광역시,300만원 미만,온라인,N,N,N,N,N,N
53327144,202303,M,20대,부산광역시,500이상700만원 미만,온라인,N,N,Y,Y,Y,N
53327158,202303,M,30대,부산광역시,300만원 미만,오프라인,N,N,N,N,N,N
53327186,202303,M,60대 이상,제주특별자치도,500이상700만원 미만,오프라인,N,N,N,N,N,N
53327190,202303,F,30대,충청남도,300만원 미만,온라인,N,N,N,N,Y,N
53327201,202303,M,30대,부산광역시,700만원 이상,오프라인,N,N,N,N,N,N
53327206,202303,M,40대,경상북도,300만원 미만,오프라인,N,N,N,N,N,N
53327207,202303,M,30대,경상북도,무응답,온라인,N,N,Y,Y,Y,N
53327211,202303,M,20대,경기도,무응답,온라인,N,N,N,N,N,N
53327224,202303,M,30대,세종특별자치시,300이상500만원 미만,오프라인,N,N,N,N,N,N
53327235,202303,M,30대,대전광역시,300만원 미만,오프라인,N,N,N,N,N,N
53327241,202303,F,30대,부산광역시,무응답,오프라인,Y,Y,N,N,N,N
53327243,202303,F,60대 이상,경기도,300만원 미만,오프라인,N,N,N,N,N,N
53327244,202303,M,50대,부산광역시,500이상700만원 미만,오프라인,N,N,N,N,N,N
53327249,202303,M,50대,부산광역시,300만원 미만,오프라인,N,N,N,N,N,N
53327254,202303,M,40대,서울특별시,500이상700만원 미만,온라인,N,N,N,N,N,N
53327265,202303,M,60대 이상,부산광역시,300만원 미만,오프라인,N,N,N,N,N,N
53327274,202303,M,50대,경상북도,700만원 이상,온라인,N,N,N,N,N,N
53327300,202303,F,50대,부산광역시,700만원 이상,오프라인,N,N,N,N,N,N
53327308,202303,M,60대 이상,부산광역시,700만원 이상,오프라인,N,N,N,N,N,N
53327310,202303,M,50대,인천광역시,700만원 이상,온라인,N,N,N,N,N,N
53327322,202303,F,60대 이상,경기도,300만원 미만,오프라인,N,N,N,N,N,N
53327329,202303,M,50대,서울특별시,500이상700만원 미만,오프라인,N,N,N,N,N,N
53327331,202303,F,40대,부산광역시,700만원 이상,오프라인,N,N,N,N,N,N
53327332,202303,M,30대,충청남도,300만원 미만,온라인,N,N,N,Y,N,N
53327369,202303,M,60대 이상,전라남도,700만원 이상,오프라인,N,N,N,N,N,N
53327396,202303,M,30대,경상북도,300이상500만원 미만,온라인,N,Y,Y,Y,N,N
53327413,202303,M,20대,경기도,무응답,오프라인,N,Y,N,N,N,N
53327423,202303,F,30대,강원도,무응답,오프라인,N,N,N,N,N,N
53327428,202303,M,40대,부산광역시,700만원 이상,온라인,Y,N,N,N,N,N
53327446,202303,M,30대,경상남도,300이상500만원 미만,오프라인,N,N,N,N,N,N
53327447,202303,M,20대,대구광역시,무응답,온라인,N,N,N,N,N,N
53327451,202303,M,50대,제주특별자치도,700만원 이상,오프라인,N,N,N,N,N,N
53327464,202303,M,40대,강원도,500이상700만원 미만,오프라인,N,N,N,N,N,N
53327508,202303,F,40대,광주광역시,300이상500만원 미만,오프라인,N,N,N,N,N,N
53327513,202303,F,50대,경기도,300만원 미만,온라인,Y,N,N,N,N,N
53327515,202303,F,40대,대구광역시,300이상500만원 미만,온라인,N,N,N,N,N,N
53327525,202303,F,30대,강원도,무응답,오프라인,N,N,N,N,N,N
53327547,202303,F,40대,경상북도,300이상500만원 미만,오프라인,N,N,N,N,N,N
53327550,202303,M,50대,강원도,700만원 이상,온라인,N,N,N,N,Y,Y
53327555,202303,F,30대,인천광역시,700만원 이상,온라인,N,N,N,N,N,N
53327563,202303,F,20대,경기도,300만원 미만,온라인,N,N,N,N,N,N
53327579,202303,F,50대,부산광역시,700만원 이상,온라인,N,N,N,N,N,N
53327598,202303,F,40대,전라남도,700만원 이상,오프라인,N,N,N,N,N,N
53327612,202303,M,40대,부산광역시,700만원 이상,오프라인,N,N,N,N,N,N
53327615,202303,F,20대,제주특별자치도,무응답,온라인,N,N,N,N,N,N
53327617,202303,F,40대,경상북도,무응답,온라인,N,N,N,N,N,N
53327620,202303,M,40대,제주특별자치도,300만원 미만,온라인,N,N,N,N,N,N
53327625,202303,M,60대 이상,경상북도,500이상700만원 미만,오프라인,N,N,N,N,N,N
53327652,202303,M,50대,충청남도,무응답,오프라인,N,N,N,N,N,N
53327662,202303,M,30대,경기도,무응답,오프라인,N,N,N,N,N,N
53327670,202303,F,20대,대구광역시,300이상500만원 미만,오프라인,N,N,N,N,N,N
53327678,202303,M,50대,부산광역시,500이상700만원 미만,오프라인,N,N,N,N,N,N
53327719,202303,M,40대,부산광역시,700만원 이상,오프라인,N,N,N,N,N,N
53327737,202303,M,50대,경상북도,700만원 이상,오프라인,N,N,N,N,N,N
53327761,202303,M,50대,경기도,700만원 이상,온라인,N,N,N,N,N,N
53327781,202303,F,50대,부산광역시,700만원 이상,오프라인,N,N,N,N,N,N
53327782,202303,M,30대,충청남도,무응답,온라인,N,N,N,N,N,N
53327784,202303,F,40대,부산광역시,무응답,오프라인,N,N,N,N,N,N
53327801,202303,M,40대,대전광역시,300만원 미만,오프라인,N,N,N,N,N,N
53327810,202303,M,40대,부산광역시,500이상700만원 미만,온라인,N,N,N,N,N,N
53327830,202303,F,40대,경기도,500이상700만원 미만,오프라인,N,N,N,N,N,N
53327850,202303,M,50대,부산광역시,300만원 미만,오프라인,N,N,N,N,N,N
53327863,202303,M,50대,세종특별자치시,300만원 미만,온라인,N,N,N,N,N,N
53327866,202303,M,40대,강원도,300만원 미만,온라인,N,Y,Y,Y,Y,N
53327869,202303,M,30대,경상남도,무응답,온라인,N,N,N,N,N,N
53327878,202303,M,60대 이상,제주특별자치도,300만원 미만,오프라인,N,N,N,N,N,N
53327894,202303,F,20대,경기도,무응답,오프라인,N,N,N,N,N,N
53327912,202303,M,30대,인천광역시,500이상700만원 미만,오프라인,N,N,N,N,N,N
53327925,202303,F,20대,충청남도,무응답,오프라인,N,N,N,N,N,N
53327931,202303,F,30대,부산광역시,300만원 미만,온라인,N,N,N,N,N,N
53327932,202303,M,30대,강원도,300이상500만원 미만,오프라인,N,N,N,N,N,N
53327935,202303,M,50대,부산광역시,700만원 이상,온라인,N,N,N,N,N,N
53327942,202303,F,20대,전라남도,300이상500만원 미만,오프라인,N,N,N,N,N,N
53327955,202303,M,30대,부산광역시,300이상500만원 미만,온라인,N,N,N,N,N,N
53327956,202303,M,60대 이상,강원도,500이상700만원 미만,온라인,N,N,N,N,N,N
53327960,202303,F,40대,제주특별자치도,무응답,오프라인,N,N,N,N,N,N
53327964,202303,M,40대,경기도,700만원 이상,온라인,N,N,N,N,N,N
53328000,202303,F,20대,전라북도,300이상500만원 미만,온라인,N,N,N,N,N,N
53328014,202303,F,60대 이상,부산광역시,300만원 미만,오프라인,N,N,N,N,N,N
53328016,202303,M,40대,강원도,300만원 미만,오프라인,N,N,N,N,N,N
53328022,202303,F,30대,전라남도,무응답,온라인,N,N,N,N,N,N
53328061,202303,F,30대,광주광역시,무응답,온라인,Y,Y,N,N,N,Y
53328071,202303,M,40대,강원도,700만원 이상,오프라인,N,N,N,N,N,N
53328074,202303,M,30대,강원도,700만원 이상,온라인,N,N,N,N,N,N
53328080,202303,F,50대,세종특별자치시,300이상500만원 미만,온라인,N,N,N,N,N,N
53328100,202303,M,40대,경기도,무응답,온라인,N,N,N,N,N,N
53328126,202303,M,40대,강원도,700만원 이상,온라인,N,N,N,N,N,N
53328132,202303,F,30대,대구광역시,무응답,오프라인,N,N,N,N,N,N
53328168,202303,M,50대,충청북도,300만원 미만,온라인,N,N,N,N,N,N
53328187,202303,M,30대,대구광역시,300만원 미만,오프라인,N,N,N,N,N,N
53328189,202303,M,40대,부산광역시,500이상700만원 미만,온라인,N,N,N,N,N,N
53328199,202303,F,50대,대전광역시,300만원 미만,오프라인,N,N,N,N,N,N
53328204,202303,F,20대,강원도,무응답,온라인,N,N,N,N,N,N
53328242,202303,M,20대,강원도,무응답,오프라인,N,N,N,N,N,N
53328265,202303,M,60대 이상,강원도,500이상700만원 미만,온라인,N,N,N,N,N,N
53328270,202303,F,40대,광주광역시,무응답,오프라인,N,N,N,N,N,N
53328271,202303,M,40대,강원도,700만원 이상,오프라인,N,N,N,N,N,N
53328278,202303,F,40대,강원도,300이상500만원 미만,온라인,N,N,N,N,N,N
53328292,202303,F,40대,경상북도,무응답,오프라인,N,N,N,N,N,N
53328304,202303,F,40대,부산광역시,500이상700만원 미만,온라인,N,N,N,N,N,N
53328310,202303,M,20대,강원도,무응답,온라인,N,N,N,N,N,N
53328339,202303,F,30대,대전광역시,300이상500만원 미만,오프라인,N,N,N,N,N,N
53328346,202303,M,50대,강원도,700만원 이상,온라인,N,N,N,Y,Y,N
53328350,202303,M,30대,제주특별자치도,500이상700만원 미만,오프라인,N,N,N,N,N,N
53328361,202303,F,20대,부산광역시,무응답,오프라인,N,N,N,N,N,N
53328364,202303,F,50대,부산광역시,700만원 이상,온라인,N,N,N,N,N,N
53328371,202303,M,40대,인천광역시,500이상700만원 미만,온라인,N,Y,N,N,N,N
53328400,202303,F,30대,세종특별자치시,무응답,온라인,N,N,N,N,N,N
53328408,202303,M,50대,전라북도,700만원 이상,오프라인,Y,N,Y,N,N,N
53328409,202303,F,30대,충청남도,500이상700만원 미만,온라인,N,N,N,N,N,N
53328410,202303,M,40대,강원도,300만원 미만,오프라인,N,N,N,N,N,N
53328417,202303,M,40대,대전광역시,500이상700만원 미만,오프라인,N,N,N,N,N,N
53328425,202303,M,30대,경상북도,300만원 미만,온라인,N,Y,N,N,N,Y
53328435,202303,M,40대,전라북도,무응답,오프라인,N,N,N,N,N,N
53328438,202303,F,30대,강원도,무응답,오프라인,N,N,N,N,N,N
53328446,202303,M,60대 이상,경기도,300이상500만원 미만,오프라인,N,N,N,N,N,N
53328453,202303,F,30대,경기도,300만원 미만,온라인,N,N,N,N,N,N
53328455,202303,F,60대 이상,강원도,700만원 이상,오프라인,N,N,N,N,N,N
53328468,202303,M,50대,강원도,700만원 이상,오프라인,N,N,N,N,N,N
53328474,202303,M,40대,부산광역시,300이상500만원 미만,온라인,N,N,N,N,N,N
53328506,202303,F,60대 이상,강원도,300만원 미만,온라인,N,N,N,N,N,N
53328511,202303,M,60대 이상,부산광역시,300이상500만원 미만,오프라인,N,N,N,N,N,N
53328516,202303,F,20대,부산광역시,700만원 이상,오프라인,N,N,N,N,N,N
53328523,202303,M,60대 이상,서울특별시,300만원 미만,온라인,N,N,N,N,N,N
53328525,202303,F,40대,광주광역시,300만원 미만,온라인,N,N,N,N,N,N
53328537,202303,M,60대 이상,부산광역시,500이상700만원 미만,오프라인,N,N,N,N,N,N
53328554,202303,F,60대 이상,전라남도,700만원 이상,온라인,N,N,N,N,N,N
53328558,202303,M,60대 이상,강원도,300만원 미만,온라인,N,N,N,N,N,N
53328564,202303,M,30대,강원도,500이상700만원 미만,오프라인,N,N,N,N,N,N
53328574,202303,M,40대,강원도,500이상700만원 미만,온라인,N,N,N,N,N,N
53328576,202303,F,50대,충청남도,300이상500만원 미만,오프라인,N,N,N,N,N,N
53328579,202303,M,20대,부산광역시,700만원 이상,온라인,N,N,Y,N,Y,N
53328583,202303,F,30대,강원도,300이상500만원 미만,온라인,N,N,N,N,N,N
53328599,202303,F,20대,강원도,300만원 미만,오프라인,N,N,N,N,N,N
53328622,202303,F,40대,부산광역시,무응답,오프라인,N,N,N,N,N,N
53328626,202303,M,40대,부산광역시,700만원 이상,온라인,N,N,N,N,N,N
53328628,202303,M,20대,전라북도,무응답,온라인,Y,N,Y,N,Y,N
53328632,202303,M,50대,대전광역시,무응답,오프라인,N,N,N,N,N,N
53328643,202303,F,30대,세종특별자치시,무응답,오프라인,N,N,N,N,N,N
53328644,202303,F,50대,부산광역시,300만원 미만,온라인,Y,N,N,N,N,N
53328653,202303,M,40대,강원도,700만원 이상,오프라인,N,N,N,N,N,N
53328673,202303,F,30대,부산광역시,700만원 이상,온라인,N,N,N,N,N,N
53328674,202303,F,40대,부산광역시,300만원 미만,오프라인,N,N,N,N,N,N
53328677,202303,F,60대 이상,부산광역시,700만원 이상,오프라인,N,N,N,N,N,N
53328681,202303,F,50대,전라북도,500이상700만원 미만,오프라인,N,N,N,N,N,N
53328694,202303,M,40대,전라북도,500이상700만원 미만,오프라인,N,N,N,N,N,N
53328702,202303,F,50대,경상북도,700만원 이상,온라인,N,N,N,N,N,N
53328707,202303,M,30대,부산광역시,300만원 미만,오프라인,Y,N,N,N,N,N
53328719,202303,F,60대 이상,전라남도,300만원 미만,온라인,N,N,N,N,N,N
53328724,202303,F,40대,부산광역시,300이상500만원 미만,온라인,Y,N,Y,N,Y,N
53328745,202303,M,30대,경상남도,700만원 이상,오프라인,N,N,N,N,N,N
53328751,202303,F,50대,경상북도,300이상500만원 미만,오프라인,N,N,N,N,N,N
53328754,202303,F,20대,부산광역시,300만원 미만,온라인,N,N,N,N,N,N
53328769,202303,F,60대 이상,부산광역시,무응답,오프라인,N,N,N,N,N,N
53328783,202303,F,50대,강원도,300만원 미만,오프라인,N,Y,N,N,N,N
53328799,202303,F,40대,경기도,300이상500만원 미만,오프라인,N,N,N,N,N,N
53328807,202303,M,60대 이상,경상남도,300만원 미만,오프라인,N,N,N,N,N,N
53328811,202303,M,40대,제주특별자치도,300만원 미만,오프라인,N,N,N,N,N,N
53328833,202303,M,40대,부산광역시,700만원 이상,온라인,Y,N,N,N,N,N
53328845,202303,F,40대,세종특별자치시,500이상700만원 미만,오프라인,N,N,N,N,N,N
53328846,202303,F,60대 이상,강원도,300만원 미만,온라인,N,N,N,N,N,N
53328849,202303,M,20대,부산광역시,500이상700만원 미만,오프라인,N,N,N,N,N,N
53328874,202303,F,40대,경상북도,700만원 이상,온라인,N,N,N,N,N,N
53328883,202303,M,50대,대구광역시,700만원 이상,오프라인,N,N,N,N,N,N
53328887,202303,F,20대,강원도,700만원 이상,온라인,N,N,N,N,N,N
53328898,202303,F,20대,강원도,300만원 미만,온라인,N,N,N,N,N,N
53328911,202303,M,40대,부산광역시,300이상500만원 미만,온라인,Y,N,N,Y,Y,N
53328913,202303,M,30대,경상남도,300이상500만원 미만,온라인,N,N,N,N,N,N
53328926,202303,F,20대,제주특별자치도,500이상700만원 미만,오프라인,N,N,N,N,N,N
53328928,202303,F,30대,부산광역시,500이상700만원 미만,온라인,N,N,N,N,N,N
53328929,202303,F,30대,제주특별자치도,300만원 미만,온라인,N,N,N,N,N,N
53328943,202303,F,20대,대구광역시,무응답,온라인,N,N,N,N,N,N
53328972,202303,M,20대,강원도,무응답,오프라인,N,N,N,N,N,N
53328974,202303,M,30대,경상북도,300만원 미만,온라인,N,N,N,N,N,N
53328977,202303,F,40대,강원도,300이상500만원 미만,오프라인,N,N,N,N,N,N
53328978,202303,M,30대,대구광역시,300만원 미만,온라인,N,N,N,N,N,N
53328985,202303,F,50대,강원도,700만원 이상,오프라인,N,N,N,N,N,N
53328990,202303,F,60대 이상,강원도,300만원 미만,오프라인,N,N,N,N,N,N
53328992,202303,M,30대,충청남도,300만원 미만,온라인,N,N,N,N,N,N
53328996,202303,M,30대,부산광역시,무응답,오프라인,N,N,N,N,N,N
53328998,202303,M,30대,충청남도,300이상500만원 미만,오프라인,N,N,N,N,N,N
53329006,202303,M,50대,대전광역시,700만원 이상,오프라인,N,N,N,N,N,N
53329012,202303,M,20대,강원도,무응답,온라인,N,N,N,N,N,N
53329023,202303,F,50대,충청남도,300이상500만원 미만,온라인,N,N,N,N,N,N
53329040,202303,F,20대,강원도,700만원 이상,오프라인,N,N,N,N,N,N
53329045,202303,F,50대,강원도,300만원 미만,오프라인,N,N,N,N,N,N
53329049,202303,F,50대,부산광역시,700만원 이상,오프라인,N,N,N,N,N,N
53329066,202303,M,40대,부산광역시,700만원 이상,온라인,N,N,N,N,N,N
53329070,202303,F,40대,강원도,무응답,오프라인,N,N,N,N,N,N
53329071,202303,F,40대,경기도,무응답,오프라인,N,N,N,N,N,N
