RESPOND_ID,EXAMIN_YM,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,ANSWRR_OC_AREA_NM,HSHLD_INCOME_DGREE_NM,PRCHS_MTH_NM,BOOK_DISC_DVD_PRCHS_AT,PBLPRFR_DSPY_EXPRN_PRCHS_AT,GAME_PRCHS_AT,MUSIC_STRMNG_DWLD_VCH_PRCHS_AT,MVP_STRMNG_DWLD_VCH_PRCHS_AT,CLTUR_DGTL_CNTNTS_ETC_PRCHS_AT
53327995,202301,M,50대,강원도,300만원 미만,온라인,N,N,N,N,N,N
53328004,202301,F,50대,서울특별시,500이상700만원 미만,오프라인,N,N,N,N,N,N
53328013,202301,F,50대,강원도,300이상500만원 미만,오프라인,N,N,N,N,N,N
53328021,202301,F,50대,강원도,700만원 이상,온라인,N,N,N,N,N,N
53328035,202301,F,20대,부산광역시,300만원 미만,오프라인,N,N,N,N,N,N
53328047,202301,M,60대 이상,충청남도,300이상500만원 미만,온라인,N,N,N,N,N,N
53328069,202301,M,40대,부산광역시,무응답,오프라인,N,N,N,N,N,N
53328070,202301,M,40대,부산광역시,500이상700만원 미만,오프라인,N,N,N,N,N,N
53328086,202301,F,20대,부산광역시,700만원 이상,온라인,N,N,N,N,N,N
53328091,202301,M,20대,부산광역시,무응답,온라인,N,N,N,N,N,N
53328097,202301,M,60대 이상,부산광역시,300이상500만원 미만,오프라인,N,N,N,N,N,N
53328151,202301,F,30대,충청북도,300이상500만원 미만,온라인,Y,N,N,N,N,N
53328172,202301,M,60대 이상,경기도,300만원 미만,온라인,N,N,N,N,N,N
53328186,202301,F,50대,부산광역시,무응답,온라인,N,N,N,N,N,N
53328200,202301,F,50대,부산광역시,300이상500만원 미만,온라인,N,N,N,N,N,N
53328202,202301,F,50대,부산광역시,700만원 이상,오프라인,N,N,N,N,N,N
53328214,202301,F,30대,충청남도,500이상700만원 미만,온라인,N,N,N,N,N,N
53328217,202301,F,50대,경기도,700만원 이상,온라인,N,N,N,N,N,N
53328221,202301,M,30대,제주특별자치도,500이상700만원 미만,온라인,Y,N,N,N,N,N
53328222,202301,F,30대,대전광역시,300만원 미만,오프라인,N,N,N,N,N,N
53328231,202301,F,20대,대구광역시,무응답,오프라인,N,N,N,N,N,N
53328236,202301,F,20대,부산광역시,300만원 미만,온라인,N,N,N,N,N,N
53328244,202301,M,40대,부산광역시,무응답,온라인,N,N,N,N,N,N
53328245,202301,F,20대,세종특별자치시,700만원 이상,온라인,N,N,N,N,N,N
53328247,202301,M,40대,경상북도,300이상500만원 미만,오프라인,N,N,N,N,N,N
53328267,202301,M,30대,경기도,300만원 미만,온라인,N,N,N,N,N,N
53328293,202301,F,30대,경상남도,무응답,오프라인,N,N,N,N,N,N
53328309,202301,M,50대,대구광역시,700만원 이상,온라인,N,N,N,N,N,N
53328318,202301,M,40대,충청남도,300만원 미만,온라인,N,N,N,N,N,N
53328328,202301,M,30대,강원도,300이상500만원 미만,온라인,N,N,N,N,N,N
53328343,202301,M,40대,부산광역시,700만원 이상,오프라인,N,N,N,N,N,N
53328353,202301,F,40대,강원도,300만원 미만,온라인,N,N,N,N,N,N
53328366,202301,M,40대,경상북도,무응답,오프라인,N,N,N,N,N,N
53328370,202301,F,30대,부산광역시,300만원 미만,온라인,N,N,N,N,N,N
53328388,202301,F,30대,대구광역시,500이상700만원 미만,온라인,N,Y,N,N,N,N
53328396,202301,F,50대,강원도,700만원 이상,오프라인,N,N,N,N,N,N
53328397,202301,F,40대,울산광역시,500이상700만원 미만,오프라인,N,N,N,N,N,N
53328399,202301,F,30대,경상남도,300만원 미만,오프라인,N,N,N,N,N,N
53328457,202301,F,40대,강원도,300만원 미만,오프라인,N,N,N,N,N,N
53328470,202301,F,40대,강원도,700만원 이상,온라인,N,N,N,N,N,N
53328471,202301,F,20대,충청남도,무응답,오프라인,N,N,N,N,N,N
53328473,202301,F,40대,부산광역시,무응답,오프라인,N,N,N,N,N,Y
53328485,202301,F,50대,강원도,300만원 미만,오프라인,N,N,N,N,N,N
53328489,202301,M,30대,강원도,무응답,온라인,N,N,N,N,N,N
53328509,202301,F,20대,강원도,700만원 이상,온라인,N,N,N,Y,Y,N
53328552,202301,M,50대,부산광역시,500이상700만원 미만,온라인,N,N,N,N,N,N
53328559,202301,M,40대,부산광역시,500이상700만원 미만,오프라인,N,N,N,N,N,N
53328568,202301,M,30대,경기도,무응답,온라인,N,N,N,N,N,N
53328573,202301,F,40대,부산광역시,700만원 이상,온라인,Y,Y,N,Y,Y,Y
53328580,202301,F,30대,전라북도,300만원 미만,온라인,Y,Y,N,N,N,N
53328598,202301,F,20대,세종특별자치시,무응답,온라인,N,N,N,N,N,N
53328620,202301,M,40대,부산광역시,300이상500만원 미만,온라인,N,N,N,N,N,N
53328633,202301,F,20대,강원도,300이상500만원 미만,오프라인,N,N,N,N,N,N
53328635,202301,M,40대,부산광역시,500이상700만원 미만,온라인,N,N,N,N,N,N
53328650,202301,M,50대,부산광역시,300만원 미만,오프라인,N,N,N,N,N,N
53328664,202301,F,30대,경상북도,300이상500만원 미만,오프라인,N,N,N,N,N,N
53328666,202301,M,50대,대구광역시,700만원 이상,오프라인,N,N,N,N,N,N
53328688,202301,F,30대,강원도,300이상500만원 미만,오프라인,N,N,N,N,N,N
53328698,202301,M,40대,부산광역시,700만원 이상,온라인,N,N,N,N,Y,N
53328699,202301,M,50대,경상남도,700만원 이상,오프라인,N,N,N,N,N,N
53328727,202301,F,60대 이상,강원도,300만원 미만,온라인,N,N,N,N,N,N
53328731,202301,M,30대,부산광역시,700만원 이상,오프라인,N,N,N,N,N,N
53328757,202301,F,30대,충청남도,무응답,오프라인,N,N,N,N,N,N
53328758,202301,F,30대,제주특별자치도,무응답,오프라인,N,N,N,N,N,N
53328770,202301,F,30대,강원도,700만원 이상,온라인,N,N,N,Y,N,N
53328771,202301,F,50대,제주특별자치도,500이상700만원 미만,오프라인,N,N,N,N,N,N
53328772,202301,M,30대,경기도,300만원 미만,온라인,N,N,N,N,N,N
53328774,202301,F,20대,경상남도,300만원 미만,오프라인,N,N,N,N,N,N
53328815,202301,M,30대,경상북도,500이상700만원 미만,오프라인,N,N,N,N,N,N
53328821,202301,F,30대,울산광역시,700만원 이상,온라인,N,N,N,Y,N,Y
53328842,202301,F,30대,대구광역시,무응답,오프라인,N,N,N,N,N,N
53328847,202301,F,30대,부산광역시,300만원 미만,오프라인,N,N,N,N,N,N
53328862,202301,F,30대,충청남도,무응답,오프라인,N,N,N,N,N,N
53328867,202301,F,30대,충청남도,무응답,오프라인,N,N,N,N,N,N
53328889,202301,M,40대,강원도,500이상700만원 미만,온라인,Y,N,N,N,N,N
53328909,202301,F,40대,대전광역시,700만원 이상,오프라인,N,N,N,N,N,N
53328936,202301,F,20대,제주특별자치도,300만원 미만,온라인,N,Y,N,Y,Y,N
53328942,202301,F,30대,대구광역시,무응답,오프라인,N,N,N,N,N,N
53328955,202301,F,20대,충청남도,무응답,오프라인,N,N,N,N,N,N
53328960,202301,F,20대,충청북도,무응답,오프라인,N,N,N,N,N,N
53328982,202301,M,30대,충청남도,무응답,온라인,N,Y,Y,Y,N,Y
53328989,202301,F,20대,강원도,무응답,온라인,N,N,N,N,N,N
53329029,202301,F,40대,부산광역시,500이상700만원 미만,온라인,N,N,N,N,N,N
53329033,202301,M,50대,제주특별자치도,700만원 이상,오프라인,N,N,N,N,N,N
53329044,202301,F,50대,강원도,300이상500만원 미만,온라인,N,N,N,N,N,N
53329078,202301,F,40대,경기도,500이상700만원 미만,온라인,N,N,N,N,N,N
53329086,202301,M,50대,부산광역시,500이상700만원 미만,온라인,Y,N,Y,N,N,N
53329092,202301,F,20대,경상북도,무응답,온라인,N,N,N,N,N,N
53329096,202301,F,60대 이상,전라남도,500이상700만원 미만,오프라인,N,N,N,N,N,N
53329098,202301,M,20대,경기도,700만원 이상,오프라인,N,N,N,N,N,N
53329099,202301,M,30대,부산광역시,700만원 이상,온라인,N,N,N,N,N,N
53329111,202301,M,50대,충청북도,500이상700만원 미만,온라인,Y,N,Y,N,N,N
53329131,202301,F,30대,경기도,300이상500만원 미만,오프라인,N,N,N,N,N,N
53329137,202301,M,50대,강원도,500이상700만원 미만,온라인,N,N,N,N,N,N
53329147,202301,F,50대,강원도,700만원 이상,온라인,Y,N,N,Y,N,N
53329183,202301,M,20대,부산광역시,300이상500만원 미만,오프라인,N,N,N,N,N,N
53329216,202301,F,30대,서울특별시,300이상500만원 미만,오프라인,N,N,N,N,N,N
53329243,202301,F,30대,강원도,700만원 이상,오프라인,N,N,N,N,N,N
53329274,202301,F,20대,경기도,300만원 미만,오프라인,N,N,N,N,N,N
53329331,202301,M,50대,부산광역시,500이상700만원 미만,오프라인,N,N,N,N,N,N
53329343,202301,F,50대,세종특별자치시,500이상700만원 미만,온라인,N,N,N,N,N,N
53329351,202301,M,30대,강원도,무응답,온라인,N,N,N,N,N,N
53329361,202301,M,20대,부산광역시,무응답,온라인,N,N,N,N,N,N
53329394,202301,F,30대,경기도,700만원 이상,오프라인,N,N,N,N,N,N
53329409,202301,M,40대,경기도,300이상500만원 미만,오프라인,N,N,N,N,N,N
53329443,202301,M,50대,부산광역시,300이상500만원 미만,온라인,N,N,N,N,N,N
53329475,202301,M,30대,강원도,300만원 미만,오프라인,N,N,N,N,N,N
53329482,202301,F,20대,경기도,500이상700만원 미만,온라인,N,N,N,N,N,N
53329516,202301,M,60대 이상,경상북도,300이상500만원 미만,온라인,N,N,N,N,N,N
53329524,202301,F,40대,부산광역시,300이상500만원 미만,온라인,N,N,Y,N,N,N
53329538,202301,M,30대,전라북도,300만원 미만,오프라인,N,N,N,N,N,N
53329541,202301,F,30대,부산광역시,무응답,온라인,N,N,N,N,N,N
53329558,202301,F,20대,전라북도,300만원 미만,온라인,N,N,N,N,N,N
53329567,202301,F,30대,부산광역시,700만원 이상,온라인,N,N,N,N,N,N
53329568,202301,F,40대,강원도,300만원 미만,오프라인,N,Y,N,N,N,N
53329586,202301,F,40대,부산광역시,300만원 미만,오프라인,N,N,N,N,N,N
53329598,202301,M,50대,부산광역시,무응답,오프라인,N,N,N,N,N,N
53329603,202301,M,60대 이상,경기도,500이상700만원 미만,온라인,N,N,N,N,N,N
53329621,202301,F,20대,강원도,700만원 이상,온라인,N,Y,N,Y,N,N
53329636,202301,F,30대,대구광역시,300만원 미만,온라인,N,N,Y,N,N,N
53329661,202301,F,20대,울산광역시,300이상500만원 미만,온라인,N,N,N,N,N,N
53329671,202301,M,60대 이상,세종특별자치시,700만원 이상,온라인,N,N,N,N,N,N
53329705,202301,M,40대,부산광역시,300이상500만원 미만,오프라인,N,N,N,N,N,N
53329721,202301,M,60대 이상,경기도,700만원 이상,오프라인,N,N,N,N,N,N
53329737,202301,F,30대,세종특별자치시,700만원 이상,오프라인,N,N,N,N,N,N
53329759,202301,M,60대 이상,대구광역시,300만원 미만,온라인,N,N,N,N,N,N
53329786,202301,F,50대,서울특별시,700만원 이상,온라인,N,N,N,N,N,N
53329822,202301,F,30대,부산광역시,700만원 이상,오프라인,N,N,N,N,N,N
53329825,202301,M,40대,강원도,300만원 미만,오프라인,N,N,N,N,N,N
53329839,202301,M,30대,세종특별자치시,300만원 미만,오프라인,N,N,N,N,N,N
53329847,202301,F,40대,세종특별자치시,500이상700만원 미만,온라인,N,N,N,N,N,N
53329853,202301,F,30대,강원도,300이상500만원 미만,오프라인,N,N,N,N,N,N
53329864,202301,F,30대,울산광역시,무응답,온라인,N,N,N,N,N,N
53329874,202301,M,50대,울산광역시,500이상700만원 미만,오프라인,N,N,N,N,N,N
53329884,202301,M,30대,부산광역시,700만원 이상,온라인,N,N,N,N,N,N
53329909,202301,M,60대 이상,충청남도,300만원 미만,오프라인,N,N,N,N,N,N
53329927,202301,F,20대,부산광역시,무응답,오프라인,N,N,N,N,N,N
53329928,202301,F,50대,경상북도,500이상700만원 미만,오프라인,N,N,N,N,N,N
53329937,202301,F,50대,충청남도,300만원 미만,온라인,N,N,N,N,N,N
53329938,202301,F,30대,경기도,300이상500만원 미만,오프라인,N,N,N,N,N,N
53329964,202301,F,60대 이상,대구광역시,300이상500만원 미만,온라인,N,N,N,N,N,N
53329983,202301,F,50대,세종특별자치시,700만원 이상,온라인,N,N,N,N,N,N
53330035,202301,F,20대,부산광역시,무응답,온라인,Y,N,N,N,N,N
53330037,202301,F,20대,충청남도,무응답,온라인,N,N,N,N,N,N
53330090,202301,M,30대,충청남도,300이상500만원 미만,오프라인,N,N,N,N,N,N
53330093,202301,M,60대 이상,서울특별시,300만원 미만,온라인,N,N,N,N,N,N
53330104,202301,F,30대,부산광역시,700만원 이상,오프라인,N,N,N,N,N,N
53330114,202301,F,40대,경기도,무응답,오프라인,N,N,N,N,N,N
53330143,202301,M,30대,강원도,700만원 이상,오프라인,Y,N,N,N,N,N
53330154,202301,M,30대,경상북도,무응답,오프라인,N,N,N,N,N,N
53330172,202301,M,50대,충청남도,700만원 이상,오프라인,N,N,N,N,N,N
53330174,202301,M,40대,경기도,300만원 미만,오프라인,N,Y,Y,N,N,N
53330180,202301,M,40대,충청남도,300이상500만원 미만,오프라인,N,N,N,N,N,N
53330181,202301,F,50대,부산광역시,700만원 이상,오프라인,N,N,N,N,N,N
53330206,202301,M,30대,강원도,700만원 이상,온라인,N,N,N,N,N,N
53330225,202301,M,50대,경상남도,700만원 이상,온라인,N,N,N,N,N,N
53330226,202301,M,40대,제주특별자치도,700만원 이상,오프라인,N,Y,Y,N,N,N
53330231,202301,M,60대 이상,세종특별자치시,300이상500만원 미만,오프라인,N,N,N,N,N,N
53330240,202301,F,30대,부산광역시,700만원 이상,오프라인,N,N,N,N,N,N
53330269,202301,F,20대,부산광역시,700만원 이상,온라인,N,N,N,N,N,N
53330274,202301,M,60대 이상,경기도,300만원 미만,온라인,N,N,N,N,N,N
53330327,202301,F,20대,강원도,300만원 미만,오프라인,N,N,N,N,N,N
53330343,202301,F,20대,부산광역시,무응답,온라인,N,N,N,N,N,N
53330356,202301,F,50대,경상북도,무응답,온라인,N,N,N,N,N,N
53330373,202301,M,30대,부산광역시,700만원 이상,온라인,Y,N,N,N,N,N
53330377,202301,M,40대,경기도,700만원 이상,온라인,N,N,N,N,N,N
53330391,202301,F,40대,부산광역시,700만원 이상,온라인,N,N,N,N,N,N
53330400,202301,M,20대,부산광역시,무응답,온라인,N,N,N,N,N,N
53330406,202301,M,20대,전라남도,무응답,온라인,Y,N,N,N,N,N
53330420,202301,M,20대,세종특별자치시,300만원 미만,오프라인,N,N,N,N,N,N
53330426,202301,F,50대,제주특별자치도,500이상700만원 미만,온라인,N,N,N,N,N,N
53330430,202301,M,30대,부산광역시,300만원 미만,온라인,Y,N,N,N,N,N
53330484,202301,F,20대,울산광역시,무응답,오프라인,Y,N,N,N,N,N
53330504,202301,F,50대,부산광역시,무응답,오프라인,N,N,N,N,N,N
53330513,202301,M,60대 이상,광주광역시,무응답,온라인,Y,N,N,N,N,N
53330515,202301,F,30대,제주특별자치도,무응답,오프라인,N,N,N,N,N,N
53330522,202301,F,40대,제주특별자치도,300만원 미만,온라인,N,N,N,N,N,N
53330545,202301,F,40대,전라남도,500이상700만원 미만,온라인,N,N,N,N,N,N
53330551,202301,F,40대,울산광역시,300만원 미만,온라인,N,N,N,N,N,N
53330558,202301,M,50대,강원도,무응답,오프라인,N,N,N,N,N,N
53330565,202301,M,40대,충청남도,500이상700만원 미만,온라인,Y,Y,N,N,N,N
53330585,202301,F,40대,강원도,300이상500만원 미만,오프라인,N,N,N,N,N,N
53330598,202301,M,50대,부산광역시,300이상500만원 미만,오프라인,N,N,N,N,N,N
53330601,202301,M,30대,대구광역시,300이상500만원 미만,온라인,N,N,N,N,N,N
53330620,202301,M,60대 이상,경기도,700만원 이상,오프라인,N,N,N,N,N,N
53330624,202301,F,50대,강원도,700만원 이상,오프라인,N,N,N,N,N,N
53330635,202301,F,60대 이상,경상북도,500이상700만원 미만,온라인,N,N,N,N,N,N
53330641,202301,M,20대,전라남도,300만원 미만,온라인,N,N,Y,N,N,N
53330642,202301,F,30대,부산광역시,300이상500만원 미만,오프라인,N,N,N,N,N,N
53330657,202301,F,50대,대구광역시,500이상700만원 미만,온라인,N,N,N,N,N,N
53330667,202301,F,50대,강원도,300이상500만원 미만,온라인,Y,N,N,N,N,N
53330670,202301,F,60대 이상,부산광역시,300만원 미만,온라인,Y,Y,N,N,N,N
53330675,202301,M,40대,부산광역시,300만원 미만,온라인,N,N,N,N,N,N
53330687,202301,M,40대,부산광역시,700만원 이상,온라인,N,N,N,N,N,N
53330714,202301,M,50대,대구광역시,700만원 이상,온라인,N,N,N,N,N,N
53330720,202301,M,50대,경기도,300이상500만원 미만,온라인,N,N,N,N,N,N
53330723,202301,M,40대,제주특별자치도,700만원 이상,오프라인,N,N,N,N,N,N
53330724,202301,F,40대,부산광역시,700만원 이상,온라인,N,N,N,N,N,N
53330729,202301,M,50대,울산광역시,300만원 미만,온라인,N,N,N,N,N,N
53330755,202301,F,50대,서울특별시,무응답,온라인,N,Y,N,N,N,N
53330758,202301,F,20대,부산광역시,무응답,온라인,N,N,N,N,N,N
53330759,202301,M,40대,대전광역시,500이상700만원 미만,오프라인,N,N,N,N,N,N
53330766,202301,M,60대 이상,경상북도,700만원 이상,온라인,N,N,N,N,N,N
53330767,202301,F,50대,제주특별자치도,무응답,온라인,N,N,N,N,N,N
53330775,202301,M,30대,부산광역시,300이상500만원 미만,온라인,N,N,N,N,N,N
53330824,202301,M,30대,서울특별시,500이상700만원 미만,온라인,N,N,N,N,N,N
53330849,202301,M,60대 이상,강원도,300만원 미만,오프라인,N,N,N,N,N,N
53330853,202301,F,30대,경기도,300이상500만원 미만,오프라인,N,N,N,N,N,N
53330854,202301,F,40대,부산광역시,700만원 이상,온라인,N,N,N,N,N,N
53330877,202301,M,40대,광주광역시,300이상500만원 미만,온라인,N,N,N,N,N,N
53330879,202301,M,50대,충청남도,700만원 이상,온라인,N,N,N,N,N,N
53330899,202301,M,20대,부산광역시,무응답,온라인,N,N,N,N,N,N
53330901,202301,M,30대,부산광역시,500이상700만원 미만,온라인,N,N,N,N,N,N
53330910,202301,M,50대,서울특별시,500이상700만원 미만,오프라인,N,N,N,N,N,N
53330933,202301,F,40대,부산광역시,500이상700만원 미만,온라인,N,N,N,N,N,N
53330946,202301,F,20대,인천광역시,300만원 미만,오프라인,N,N,N,N,N,N
53330949,202301,M,30대,충청남도,500이상700만원 미만,오프라인,N,N,N,N,N,N
53330983,202301,F,60대 이상,부산광역시,700만원 이상,온라인,Y,Y,N,N,N,N
53330987,202301,F,20대,부산광역시,300이상500만원 미만,오프라인,N,N,N,N,N,N
53330996,202301,M,50대,부산광역시,300만원 미만,온라인,N,N,Y,N,Y,N
53331001,202301,F,40대,강원도,700만원 이상,오프라인,N,N,N,N,N,N
53331005,202301,F,30대,강원도,무응답,오프라인,N,N,N,N,N,N
53331006,202301,F,40대,부산광역시,무응답,온라인,N,N,N,N,N,N
53331012,202301,M,60대 이상,경기도,300이상500만원 미만,온라인,N,N,N,N,N,N
53331016,202301,F,30대,울산광역시,무응답,온라인,N,N,N,N,N,N
53331026,202301,M,30대,강원도,700만원 이상,오프라인,Y,Y,N,N,N,N
53331033,202301,M,40대,부산광역시,300이상500만원 미만,온라인,N,Y,N,N,Y,N
53331034,202301,F,40대,제주특별자치도,300이상500만원 미만,온라인,N,N,N,Y,N,N
53331048,202301,F,40대,경상남도,무응답,온라인,N,N,N,N,N,N
53331074,202301,F,30대,제주특별자치도,700만원 이상,온라인,N,N,N,N,N,N
53331078,202301,M,40대,울산광역시,500이상700만원 미만,오프라인,N,N,N,N,N,N
53331099,202301,F,20대,전라북도,500이상700만원 미만,온라인,Y,N,N,Y,N,N
53331123,202301,M,30대,제주특별자치도,무응답,온라인,N,N,N,N,N,N
53331135,202301,M,20대,충청남도,무응답,온라인,N,N,N,N,N,N
53331136,202301,F,50대,세종특별자치시,300만원 미만,온라인,N,N,N,N,N,N
53331146,202301,M,40대,부산광역시,300만원 미만,온라인,N,N,N,N,Y,N
53331151,202301,M,30대,대전광역시,300만원 미만,오프라인,N,N,N,N,N,N
53331158,202301,F,30대,충청남도,300만원 미만,오프라인,N,N,N,N,N,N
53331175,202301,M,60대 이상,부산광역시,500이상700만원 미만,온라인,N,N,N,N,N,N
53331180,202301,M,60대 이상,경상북도,700만원 이상,오프라인,N,N,N,N,N,N
53331191,202301,M,30대,부산광역시,무응답,오프라인,N,N,N,N,N,N
53331201,202301,F,20대,대구광역시,700만원 이상,온라인,Y,N,N,Y,N,N
53331207,202301,F,40대,부산광역시,700만원 이상,온라인,Y,N,N,N,N,N
53331236,202301,M,40대,경상북도,700만원 이상,오프라인,N,N,N,N,N,N
53331239,202301,F,50대,강원도,500이상700만원 미만,오프라인,N,N,N,N,N,N
53331253,202301,M,30대,경상남도,700만원 이상,온라인,N,N,N,N,N,N
53331254,202301,M,60대 이상,경상남도,300만원 미만,온라인,N,N,N,N,N,N
53331264,202301,M,30대,전라남도,500이상700만원 미만,오프라인,N,N,N,N,N,N
53331278,202301,M,60대 이상,부산광역시,300이상500만원 미만,온라인,N,N,N,N,N,N
53331303,202301,M,50대,부산광역시,700만원 이상,오프라인,N,N,N,N,N,N
53331304,202301,M,50대,제주특별자치도,무응답,오프라인,N,N,N,N,N,N
53331335,202301,F,20대,강원도,무응답,오프라인,Y,N,N,N,N,N
53331360,202301,M,50대,부산광역시,500이상700만원 미만,오프라인,N,N,N,N,N,N
53331365,202301,F,30대,부산광역시,300만원 미만,오프라인,N,N,N,N,N,N
53331390,202301,M,30대,경기도,무응답,온라인,N,N,N,N,N,N
53331395,202301,F,30대,대구광역시,300이상500만원 미만,오프라인,N,N,N,N,N,N
53331412,202301,F,20대,강원도,300만원 미만,오프라인,N,N,N,N,N,N
53331420,202301,F,20대,부산광역시,700만원 이상,온라인,N,N,N,N,N,N
53331422,202301,M,50대,경상북도,300만원 미만,온라인,N,N,N,N,N,N
53331426,202301,M,30대,부산광역시,700만원 이상,오프라인,N,N,N,N,N,N
53331427,202301,M,50대,부산광역시,700만원 이상,오프라인,N,N,N,N,N,N
53331436,202301,F,20대,충청남도,500이상700만원 미만,온라인,Y,N,N,N,N,N
53331447,202301,M,50대,부산광역시,300이상500만원 미만,온라인,N,N,N,N,N,N
53331453,202301,F,30대,인천광역시,700만원 이상,온라인,N,N,N,N,N,N
53331467,202301,M,40대,부산광역시,500이상700만원 미만,온라인,N,N,N,N,N,N
53331472,202301,M,60대 이상,부산광역시,300이상500만원 미만,온라인,N,N,N,N,N,N
53331473,202301,M,30대,부산광역시,500이상700만원 미만,오프라인,N,N,N,N,N,N
53331500,202301,M,50대,경기도,700만원 이상,오프라인,N,N,N,N,N,N
53331512,202301,F,20대,부산광역시,무응답,오프라인,N,N,N,N,N,N
53331549,202301,M,50대,부산광역시,700만원 이상,오프라인,N,N,N,N,N,N
53331565,202301,M,30대,울산광역시,300이상500만원 미만,오프라인,N,N,N,N,N,N
53331584,202301,M,20대,전라남도,300만원 미만,오프라인,N,N,N,N,N,N
53331602,202301,F,50대,부산광역시,500이상700만원 미만,오프라인,N,N,N,N,N,N
53331627,202301,F,50대,세종특별자치시,300이상500만원 미만,오프라인,N,N,N,N,N,N
53331671,202301,F,20대,부산광역시,500이상700만원 미만,온라인,N,N,N,Y,Y,N
53331683,202301,M,40대,경상북도,700만원 이상,온라인,N,N,N,N,N,N
53331699,202301,M,50대,부산광역시,700만원 이상,오프라인,N,N,N,N,N,N
53331701,202301,M,40대,서울특별시,500이상700만원 미만,온라인,N,N,N,N,N,N
53331703,202301,M,30대,강원도,무응답,온라인,N,N,N,Y,N,N
53331712,202301,F,40대,강원도,700만원 이상,오프라인,N,N,N,N,N,N
53331718,202301,M,30대,강원도,500이상700만원 미만,오프라인,N,N,N,N,N,N
53331771,202301,M,40대,광주광역시,300이상500만원 미만,오프라인,N,N,N,N,N,N
53331779,202301,M,30대,부산광역시,500이상700만원 미만,온라인,N,N,N,N,N,N
53331783,202301,F,50대,대전광역시,700만원 이상,오프라인,Y,N,N,N,N,N
53331786,202301,F,30대,부산광역시,300이상500만원 미만,온라인,N,N,N,N,N,N
53331789,202301,F,20대,서울특별시,무응답,오프라인,N,N,N,N,N,N
53331805,202301,M,60대 이상,서울특별시,300만원 미만,오프라인,N,N,N,N,N,N
53331832,202301,M,30대,세종특별자치시,300이상500만원 미만,온라인,N,N,N,N,N,N
53331838,202301,F,40대,대구광역시,700만원 이상,오프라인,N,N,N,N,N,N
53331844,202301,M,60대 이상,경기도,300만원 미만,온라인,N,N,N,N,N,N
53331870,202301,F,40대,강원도,무응답,오프라인,N,N,N,N,N,N
53331876,202301,F,30대,강원도,300만원 미만,오프라인,N,N,N,N,N,N
53331877,202301,M,60대 이상,세종특별자치시,500이상700만원 미만,온라인,N,N,N,N,N,N
53331892,202301,M,50대,서울특별시,700만원 이상,온라인,N,N,N,N,N,N
53331902,202301,F,50대,세종특별자치시,300이상500만원 미만,오프라인,N,N,N,N,N,N
53331905,202301,M,40대,제주특별자치도,500이상700만원 미만,온라인,N,N,N,N,N,N
53331954,202301,F,50대,제주특별자치도,300만원 미만,온라인,Y,N,N,N,N,N
53331959,202301,F,30대,부산광역시,300이상500만원 미만,온라인,N,N,N,N,N,N
53331961,202301,F,60대 이상,충청북도,300만원 미만,온라인,N,N,N,N,N,N
53331964,202301,F,40대,강원도,300만원 미만,오프라인,N,N,N,N,N,N
53331966,202301,F,60대 이상,부산광역시,700만원 이상,오프라인,Y,Y,N,N,N,Y
53331983,202301,M,40대,세종특별자치시,300만원 미만,온라인,N,N,N,N,N,N
53331988,202301,F,60대 이상,경기도,300이상500만원 미만,오프라인,N,N,N,N,N,N
53331995,202301,M,40대,부산광역시,300만원 미만,오프라인,N,N,N,N,N,N
53331999,202301,F,20대,충청남도,300이상500만원 미만,오프라인,N,N,N,N,N,N
53332032,202301,F,60대 이상,울산광역시,무응답,오프라인,N,N,N,N,N,N
53332039,202301,F,40대,강원도,300이상500만원 미만,온라인,Y,N,N,N,N,N
53332050,202301,F,50대,경상북도,700만원 이상,온라인,N,N,N,N,N,N
53332067,202301,F,30대,부산광역시,700만원 이상,온라인,Y,N,N,N,N,N
53332083,202301,F,40대,충청남도,700만원 이상,오프라인,N,N,N,N,N,N
53332091,202301,M,30대,부산광역시,무응답,온라인,N,N,N,N,N,N
53332093,202301,M,20대,광주광역시,700만원 이상,온라인,N,N,N,N,N,N
53332099,202301,F,40대,전라남도,무응답,온라인,Y,N,N,N,N,N
53332109,202301,F,30대,부산광역시,700만원 이상,온라인,N,N,N,N,N,N
53332172,202301,M,60대 이상,부산광역시,300만원 미만,온라인,N,N,N,N,N,N
53332174,202301,F,30대,전라남도,300이상500만원 미만,온라인,N,N,N,N,N,N
53332187,202301,F,60대 이상,울산광역시,무응답,온라인,N,N,N,N,N,N
53332191,202301,M,50대,부산광역시,700만원 이상,오프라인,N,N,N,N,N,N
53332197,202301,F,60대 이상,경상북도,300만원 미만,온라인,N,N,N,N,N,N
53332206,202301,F,40대,부산광역시,500이상700만원 미만,온라인,N,N,N,N,N,N
53332233,202301,M,50대,부산광역시,300만원 미만,오프라인,N,N,N,N,N,N
53332235,202301,M,30대,광주광역시,300만원 미만,오프라인,N,N,N,N,N,N
53332238,202301,M,40대,부산광역시,700만원 이상,오프라인,N,N,N,N,N,N
53332240,202301,F,40대,강원도,300이상500만원 미만,오프라인,N,N,N,N,N,N
53332243,202301,F,50대,경상남도,300만원 미만,온라인,N,N,N,N,N,N
53332258,202301,M,60대 이상,울산광역시,500이상700만원 미만,온라인,N,N,N,N,N,N
53332261,202301,M,40대,충청남도,700만원 이상,온라인,Y,N,N,N,N,N
